d_backyard,d_bathtub,d_bedlinens,d_bodysoap,d_breakfast,d_carbonmonoxidealarm,d_cleaningproducts,d_closet,d_clothingstorage,d_coffeemaker,d_conditioner,d_cookingbasics,d_crib,d_dedicatedworkspace,d_diningtable,d_dishesandsilverware,d_dishwasher,d_dryer,d_dryingrackforclothing,d_elevator,d_essentials,d_extrapillowsandblankets,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freestreetparking,d_freezer,d_hairdryer,d_hangers,d_heating,d_hostgreetsyou,d_hotwater,d_hotwaterkettle,d_iron,d_kitchen,d_lockbo,d_lockonbedroomdoor,d_longtermstaysallowed,d_luggagedropoffallowed,d_microwave,d_oven,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_securitycamerasonproperty,d_shampoo,d_showergel,d_smokealarm,d_stove,d_table,d_toaster,d_tv,d_washer,d_wifi,d_wineglasses,n_accommodates,n_bathrooms,n_beds,n_days_since,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,usd_price_day,f_property_type,f_neighbourhood_cleansed,f_room_type,f_room_type2,price,id,neighbourhood_cleansed,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_bathroom,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,4,1,4,42,4,1,3,0.7,231,Residental Unit,Miles Platting and Newton Heath,Entire home/apt,Entire/Apt,231,47817325,Miles Platting and Newton Heath,Entire home/apt,Residental Unit,5.442417710521793,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,2,2,3,0,0,0,0,3.7612001156935624,14.146626310293268,53.20829251494863,1764,74088,1.0986122886681098
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,4,1,3,35,7,1,5,0.83,75,Rental Unit,Trafford District,Entire home/apt,Entire/Apt,75,47838052,Trafford District,Entire home/apt,Rental Unit,4.31748811353631,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,2,2,3,0,0,0,0,3.58351893845611,12.841607982273604,46.018145404706615,1225,42875,1.6094379124341003
1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,113,3,4,5,1.05,45,Room,Salford District,Private room,Private,45,47842046,Salford District,Private room,Room,3.8066624897703196,1,0,0,0,1.6094379124341003,2,2,3,0,0,0,0,4.736198448394496,22.431575742574427,106.24039422702461,12769,1442897,1.6094379124341003
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,4,1,3,739,4,0,4.8,1.1,75,Condo,Trafford District,Entire home/apt,Entire/Apt,75,47852329,Trafford District,Entire home/apt,Condo,4.31748811353631,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,2,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,291,2,1,5,0.1,75,Room,Wigan District,Private room,Private,75,47864856,Wigan District,Private room,Room,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,2,2,0,0,0,0,5.676753802268282,32.225533731567396,182.93642114079998,84681,24642171,1.6094379124341003
1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2,2,1,311,10,11,5,1.06,78,Room,Stockport District,Private room,Private,78,47896634,Stockport District,Private room,Room,4.356708826689592,4,0.6931471805599453,0.4804530139182014,0,2.4849066497880004,3,2,3,0,0,0,0,5.7430031878094825,32.98208561518988,189.41622282864074,96721,30080231,1.6094379124341003
0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,200,2,8,5,1.19,80,Condo,Whalley Range,Entire home/apt,Entire/Apt,80,47931334,Whalley Range,Entire home/apt,Condo,4.382026634673881,4,0.6931471805599453,0.4804530139182014,0,2.1972245773362196,2,2,2,0,0,0,0,5.303304908059076,28.125042947843482,149.15567830467063,40000,8000000,1.6094379124341003
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,1,4,739,2,0,4.8,1.1,199,Condo,Salford District,Entire home/apt,Entire/Apt,199,47936373,Salford District,Entire home/apt,Condo,5.293304824724492,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0,2,1,2,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,294,4,23,4.87,2.34,64,Condo,Hulme,Entire home/apt,Entire/Apt,64,47947365,Hulme,Entire home/apt,Condo,4.1588830833596715,4,0.6931471805599453,0.4804530139182014,0,3.1780538303479458,2,2,3,0,0,0,0,5.68697535633982,32.34168870361643,183.92638663988055,86436,25412184,1.5830939370944985
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,4,2,2,311,4,17,4.35,1.63,87,Condo,Ancoats and Clayton,Entire home/apt,Entire/Apt,87,48028584,Ancoats and Clayton,Entire home/apt,Condo,4.465908118654584,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.8903717578961645,3,2,3,0,0,0,0,5.7430031878094825,32.98208561518988,189.41622282864074,96721,30080231,1.4701758451005926
0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1,1,313,1,27,4.85,2.58,61,Rental Unit,Bolton District,Entire home/apt,Entire/Apt,61,48036245,Bolton District,Entire home/apt,Rental Unit,4.110873864173311,4,0.6931471805599453,0.4804530139182014,0,3.332204510175204,2,2,1,0,0,0,0,5.749392985908253,33.05551970641102,190.04917314559154,97969,30664297,1.5789787049493917
1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,2,4,263,3,9,4.89,1.02,125,Residental Unit,Salford District,Entire home/apt,Entire/Apt,125,48064071,Salford District,Entire home/apt,Residental Unit,4.8283137373023015,36,1.791759469228055,3.210401995568401,1.3862943611198906,2.302585092994046,3,2,3,0,0,0,0,5.575949103146316,31.091208400878205,173.36299559861203,69169,18191447,1.5871923034867805
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,1,139,1,12,4.75,2.57,20,Room,Bury District,Private room,Private,20,48089270,Bury District,Private room,Room,2.995732273553991,4,0.6931471805599453,0.4804530139182014,0,2.5649493574615367,2,2,1,0,0,0,0,4.941642422609304,24.41982983293195,120.6740670553168,19321,2685619,1.55814461804655
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,275,2,5,4.6,0.54,90,Rental Unit,Salford District,Entire home/apt,Entire/Apt,90,48092369,Salford District,Entire home/apt,Rental Unit,4.499809670330265,4,0.6931471805599453,0.4804530139182014,0,1.791759469228055,2,2,2,0,0,0,0,5.62040086571715,31.588905891354084,177.54231401882407,75625,20796875,1.5260563034950492
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,4,2,2,276,4,25,4.92,2.71,69,Rental Unit,Salford District,Entire home/apt,Entire/Apt,69,48098889,Salford District,Entire home/apt,Rental Unit,4.23410650459726,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.258096538021482,3,2,3,0,0,0,0,5.6240175061873385,31.62957290990165,177.88527175851567,76176,21024576,1.5933085305042167
0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,2,2,2,180,7,5,4.4,0.83,99,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,99,48123104,Ancoats and Clayton,Entire home/apt,Rental Unit,4.59511985013459,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.791759469228055,3,2,3,0,0,0,0,5.198497031265826,27.024371384079608,140.48611441196297,32400,5832000,1.4816045409242156
0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,2,1,1,160,7,5,5,0.93,105,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,105,48123105,Ancoats and Clayton,Entire home/apt,Rental Unit,4.653960350157523,4,0.6931471805599453,0.4804530139182014,0,1.791759469228055,2,2,3,0,0,0,0,5.081404364984463,25.820670320483156,131.20526687332787,25600,4096000,1.6094379124341003
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,2,1,1,117,14,6,4.83,1.53,85,Condo,Bradford,Entire home/apt,Entire/Apt,85,48128515,Bradford,Entire home/apt,Condo,4.442651256490317,4,0.6931471805599453,0.4804530139182014,0,1.9459101490553132,2,2,3,0,0,0,0,4.770684624465665,22.759431786113105,108.57807128358492,13689,1601613,1.5748464676644813
0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,2,1,1,243,4,7,4.29,0.86,55,Rental Unit,Bolton District,Entire home/apt,Entire/Apt,55,48142287,Bolton District,Entire home/apt,Rental Unit,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,2,2,3,0,0,0,0,5.497168225293202,30.218858497173212,166.11814873529207,59049,14348907,1.4562867329399256
0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,3,0,2,229,1,1,5,0.13,50,Room,Salford District,Private room,Private,50,48199955,Salford District,Private room,Room,3.912023005428146,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0.6931471805599453,1,2,1,0,0,0,0,5.438079308923196,29.572706570138582,160.81872370792766,52441,12008989,1.6094379124341003
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,268,1,5,4.4,0.56,50,Room,Oldham District,Private room,Private,50,48207802,Oldham District,Private room,Room,3.912023005428146,1,0,0,0,1.791759469228055,2,2,1,0,0,0,0,5.594711379601839,31.300795421046313,175.11891633271694,71824,19248832,1.4816045409242156
0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,2,2,2,739,3,0,4.8,1.1,39,Room,Stockport District,Private room,Private,39,48210403,Stockport District,Private room,Room,3.6635616461296463,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,3,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,5,1,5,258,2,4,5,0.46,70,Rental Unit,Rusholme,Entire home/apt,Entire/Apt,70,48224946,Rusholme,Entire home/apt,Rental Unit,4.248495242049359,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,1.6094379124341003,2,2,2,0,0,0,0,5.556828061699537,30.878338107291437,171.58561569324323,66564,17173512,1.6094379124341003
1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,1,2,280,5,9,5,0.96,31,Room,Oldham District,Private room,Private,31,48279285,Oldham District,Private room,Room,3.4339872044851463,9,1.0986122886681098,1.206948960812582,0.6931471805599453,2.302585092994046,2,2,3,0,0,0,0,5.638354669333745,31.79104337719765,179.249177868814,78400,21952000,1.6094379124341003
0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,10,5,5,739,28,0,4.8,1.1,160,Residental Unit,Salford District,Entire home/apt,Entire/Apt,160,48291202,Salford District,Entire home/apt,Residental Unit,5.075173815233827,100,2.302585092994046,5.301898110478399,1.6094379124341003,0,3,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,4,1,2,739,28,0,4.8,1.1,100,Residental Unit,Stockport District,Entire home/apt,Entire/Apt,100,48294166,Stockport District,Entire home/apt,Residental Unit,4.605170185988092,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,2,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,12,2,6,250,2,18,4.89,2.15,297,Residental Unit,Old Moat,Entire home/apt,Entire/Apt,297,48324592,Old Moat,Entire home/apt,Residental Unit,5.6937321388027,144,2.4849066497880004,6.174761058160624,1.791759469228055,2.9444389791664403,3,2,2,0,0,0,0,5.5254529391317835,30.530630182560063,168.69556027577204,62500,15625000,1.5871923034867805
1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,6,1,4,282,2,5,4.8,0.53,111,Residental Unit,Salford District,Entire home/apt,Entire/Apt,111,48341930,Salford District,Entire home/apt,Residental Unit,4.709530201312334,36,1.791759469228055,3.210401995568401,1.3862943611198906,1.791759469228055,2,2,2,0,0,0,0,5.645446897643238,31.871070674109657,179.92643706172075,79524,22425768,1.5686159179138452
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,1,113,10,2,5,0.53,59,Rental Unit,City Centre,Entire home/apt,Entire/Apt,59,48346420,City Centre,Entire home/apt,Rental Unit,4.07753744390572,4,0.6931471805599453,0.4804530139182014,0,1.0986122886681098,2,2,3,0,0,0,0,4.736198448394496,22.431575742574427,106.24039422702461,12769,1442897,1.6094379124341003
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,2,1,2,271,1,4,2.5,0.44,43,Room,Salford District,Private room,Private,43,48361072,Salford District,Private room,Room,3.7612001156935624,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.6094379124341003,2,2,1,0,0,0,0,5.605802066295998,31.42501680648848,176.16242414719957,73441,19902511,0.9162907318741551
1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,5,1,5,170,4,9,4.44,1.58,193,Residental Unit,Wigan District,Entire home/apt,Entire/Apt,193,48385982,Wigan District,Entire home/apt,Residental Unit,5.262690188904886,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,2.302585092994046,2,2,3,0,0,0,0,5.14166355650266,26.436704128267586,135.92863817035686,28900,4913000,1.4906543764441336
1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,3,1,1,739,2,0,4.8,1.1,48,Room,Crumpsall,Private room,Private,48,48412222,Crumpsall,Private room,Room,3.871201010907891,9,1.0986122886681098,1.206948960812582,0,0,2,1,2,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,4,2,2,212,4,11,4.64,1.55,74,Rental Unit,Salford District,Entire home/apt,Entire/Apt,74,48440237,Salford District,Entire home/apt,Rental Unit,4.30406509320417,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.4849066497880004,3,2,3,0,0,0,0,5.3612921657094255,28.74345368609726,154.10205306270495,44944,9528128,1.534714366238164
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,10,2,7,273,1,30,4.83,3.28,576,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,576,48441660,Ancoats and Clayton,Entire home/apt,Rental Unit,6.3561076606958915,100,2.302585092994046,5.301898110478399,1.9459101490553132,3.4339872044851463,3,2,1,0,0,0,0,5.6131281063880705,31.507207138723725,176.85398994416101,74529,20346417,1.5748464676644813
0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,229,4,11,5,1.43,95,Condo,Didsbury East,Entire home/apt,Entire/Apt,95,48447248,Didsbury East,Entire home/apt,Condo,4.553876891600541,4,0.6931471805599453,0.4804530139182014,0,2.4849066497880004,2,2,3,0,0,0,0,5.438079308923196,29.572706570138582,160.81872370792766,52441,12008989,1.6094379124341003
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,2,1,1,130,1,2,5,0.46,88,Rental Unit,Salford District,Entire home/apt,Entire/Apt,88,48461487,Salford District,Entire home/apt,Rental Unit,4.477336814478207,4,0.6931471805599453,0.4804530139182014,0,1.0986122886681098,2,2,1,0,0,0,0,4.875197323201151,23.76754894014767,115.87149097206027,16900,2197000,1.6094379124341003
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1,2,265,2,29,4.86,3.27,108,Condo,Ancoats and Clayton,Entire home/apt,Entire/Apt,108,48463060,Ancoats and Clayton,Entire home/apt,Condo,4.68213122712422,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.4011973816621555,2,2,2,0,0,0,0,5.583496308781699,31.17543103017886,174.06790408168212,70225,18609625,1.5810384379124025
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,205,28,5,4.2,0.73,100,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,100,48481949,Ancoats and Clayton,Entire home/apt,Rental Unit,4.605170185988092,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.791759469228055,3,2,3,0,0,0,0,5.327876168789581,28.386264469955947,151.2385019904367,42025,8615125,1.4350845252893227
0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,3,739,28,0,4.8,1.1,100,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,100,48482539,Ancoats and Clayton,Entire home/apt,Rental Unit,4.605170185988092,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,3,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,222,28,7,4.86,0.94,110,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,110,48482793,Ancoats and Clayton,Entire home/apt,Rental Unit,4.700480365792417,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.0794415416798357,3,2,3,0,0,0,0,5.407171771460119,29.237506566075158,158.0922201719615,49284,10941048,1.5810384379124025
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,3,97,28,4,4.25,1.22,100,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,100,48483138,Ancoats and Clayton,Entire home/apt,Rental Unit,4.605170185988092,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.6094379124341003,3,2,3,0,0,0,0,4.584967478670572,21.021926780466785,96.38485062743418,9409,912673,1.4469189829363254
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,739,28,0,4.8,1.1,100,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,100,48483220,Ancoats and Clayton,Entire home/apt,Rental Unit,4.605170185988092,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,3,1,3,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,101,28,2,5,0.59,110,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,110,48483584,Ancoats and Clayton,Entire home/apt,Rental Unit,4.700480365792417,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,3,2,3,0,0,0,0,4.624972813284271,21.39037352361862,98.92989601273179,10201,1030301,1.6094379124341003
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,4,1,3,259,2,26,4.85,3,121,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,121,48495445,Ancoats and Clayton,Entire home/apt,Rental Unit,4.795790545596741,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.295836866004329,2,2,2,0,0,0,0,5.560681631015528,30.921180201513508,171.94283875587718,67081,17373979,1.5789787049493917
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,25,1,1,5,1,45,Room,Stockport District,Private room,Private,45,48524587,Stockport District,Private room,Room,3.8066624897703196,1,0,0,0,0.6931471805599453,2,2,1,0,0,0,0,3.258096538021482,10.615193051067568,34.58532373011293,625,15625,1.6094379124341003
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,3,206,28,3,5,0.43,120,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,120,48533940,Ancoats and Clayton,Entire home/apt,Rental Unit,4.787491742782046,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,1.3862943611198906,3,2,3,0,0,0,0,5.332718793265369,28.43788972804565,151.65126899355724,42436,8741816,1.6094379124341003
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,2,2,739,1,0,4.8,1.1,120,Rental Unit,Ancoats and Clayton,Entire home/apt,Entire/Apt,120,48534114,Ancoats and Clayton,Entire home/apt,Rental Unit,4.787491742782046,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,3,1,1,1,1,1,1,6.606650186198215,43.64782668279291,288.3659222810212,546121,403583419,1.5686159179138452
